datetime, rank
13/07/2025 23:01:00,-0.39
13/07/2025 23:02:00,0.41
13/07/2025 23:03:00,0.41
13/07/2025 23:08:00,0.41
13/07/2025 23:09:00,0.37
13/07/2025 23:10:00,0.32
13/07/2025 23:12:00,0.26
13/07/2025 23:14:00,0.24
13/07/2025 23:15:00,0.25
13/07/2025 23:16:00,0.25
13/07/2025 23:18:00,0.17
13/07/2025 23:21:00,0.21
13/07/2025 23:22:00,0.18
13/07/2025 23:24:00,-0.17
13/07/2025 23:26:00,0.21
13/07/2025 23:29:00,-0.22
13/07/2025 23:30:00,-0.28
13/07/2025 23:31:00,-0.27
13/07/2025 23:32:00,-0.25
13/07/2025 23:33:00,-0.27
13/07/2025 23:34:00,-0.35
13/07/2025 23:36:00,-0.31
13/07/2025 23:39:00,-0.29
13/07/2025 23:40:00,-0.30
13/07/2025 23:41:00,-0.27
13/07/2025 23:43:00,-0.21
13/07/2025 23:44:00,-0.26
13/07/2025 23:46:00,-0.39
13/07/2025 23:47:00,-0.37
13/07/2025 23:49:00,-0.34
13/07/2025 23:51:00,-0.43
13/07/2025 23:52:00,-0.42
13/07/2025 23:53:00,-0.44
13/07/2025 23:54:00,-0.46
13/07/2025 23:55:00,-0.54
13/07/2025 23:56:00,-0.49
13/07/2025 23:57:00,-0.48
13/07/2025 23:58:00,-0.53
13/07/2025 23:59:00,-0.53
